SkuId,ProductCode,ProductName,ProductType,RegularPrice,OnlineAvailability,ProductLink,ImageLink,ImageLinkFull,ImageLinkSmall,ImageLinkThumb,SalePrice,PointsPrice,ProductCost,ReleaseDate,Rating,NumReviews,Colors,Sizes,Categories,CategoriesLabel,SubCategories
1255100,1255,MEN'S RED BOX TEE,Mens,25,Y,http://ntoutfitters.com/product/1255100,http://ntoutfitters.com/images/products370/1255100.jpg,http://ntoutfitters.com/images/products1110/1255100.jpg,http://ntoutfitters.com/images/products185/1255100.jpg,http://ntoutfitters.com/images/products105/1255100.jpg,20,50,13.75,9/20/2012,4.3,33,NTO WHITE~HEATHER GREY / CANARY YELLOW~GRAPHITE GREY / METALICSLVR~NAUTICAL BLUE,S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Camping~Climbing~Hiking
1256100,1256,MEN'S SHORT-SLEEVE HANGING ON TEE,Mens,25,Y,http://ntoutfitters.com/product/1256100,http://ntoutfitters.com/images/products370/1256100.jpg,http://ntoutfitters.com/images/products1110/1256100.jpg,http://ntoutfitters.com/images/products185/1256100.jpg,http://ntoutfitters.com/images/products105/1256100.jpg,20,50,13.75,9/20/2012,3.7,14,COSMIC BLUE HEATHER~RED CLAY HEATHER,S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Camping
1257100,1257,MEN'S SHORT-SLEEVE 68 ALPINES TEE,Mens,25,Y,http://ntoutfitters.com/product/1257100,http://ntoutfitters.com/images/products370/1257100.jpg,http://ntoutfitters.com/images/products1110/1257100.jpg,http://ntoutfitters.com/images/products185/1257100.jpg,http://ntoutfitters.com/images/products105/1257100.jpg,20,50,13.75,9/20/2012,4.5,30,CHARCOAL HEATHER~COSMIC BLUE HEATHER,S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Camping
1258100,1258,MEN'S ARIES ,Mens,99,Y,http://ntoutfitters.com/product/1258100,http://ntoutfitters.com/images/products370/1258100.jpg,http://ntoutfitters.com/images/products1110/1258100.jpg,http://ntoutfitters.com/images/products185/1258100.jpg,http://ntoutfitters.com/images/products105/1258100.jpg,79.2,198,54.45,9/20/2012,3.8,19,NTO RED~NTO BLACK,S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Running
1259100,1259,MEN'S IMPULSE 1/4 ZIP,Mens,65,Y,http://ntoutfitters.com/product/1259100,http://ntoutfitters.com/images/products370/1259100.jpg,http://ntoutfitters.com/images/products1110/1259100.jpg,http://ntoutfitters.com/images/products185/1259100.jpg,http://ntoutfitters.com/images/products105/1259100.jpg,52,130,35.75,9/20/2012,4.3,36,NAUTICAL BLUE / COSMIC BLUE / KOI ORANGE~HIGH RISE GREY / CONQUER BLUE / CANARY YELLOW~NTO BLACK~NTO RED / NTO BLACK,S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Running
1260100,1260,MEN'S TKA 80 FULL ZIP,Mens,70,Y,http://ntoutfitters.com/product/1260100,http://ntoutfitters.com/images/products370/1260100.jpg,http://ntoutfitters.com/images/products1110/1260100.jpg,http://ntoutfitters.com/images/products185/1260100.jpg,http://ntoutfitters.com/images/products105/1260100.jpg,56,140,38.5,9/20/2012,5,40,NAUTICAL BLUE / COSMIC BLUE~NTO BLACK,S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Running
1261100,1261,MEN'S TKA 80 HYBRID 1/2 ZIP,Mens,60,Y,http://ntoutfitters.com/product/1261100,http://ntoutfitters.com/images/products370/1261100.jpg,http://ntoutfitters.com/images/products1110/1261100.jpg,http://ntoutfitters.com/images/products185/1261100.jpg,http://ntoutfitters.com/images/products105/1261100.jpg,48,120,33,9/20/2012,4,28,NTO RED / NTO BLACK~METALLIC SILVER~NTO BLACK,S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Running~Training
1262100,1262,MEN'S GTD LONG-SLEEVE  CREW,Mens,45,Y,http://ntoutfitters.com/product/1262100,http://ntoutfitters.com/images/products370/1262100.jpg,http://ntoutfitters.com/images/products1110/1262100.jpg,http://ntoutfitters.com/images/products185/1262100.jpg,http://ntoutfitters.com/images/products105/1262100.jpg,36,90,24.75,9/20/2012,3.9,45,CONQUER BLUE / CANARY YELLOW~ARDEN GREEN / SULPHUR SPRING GREEN~COSMIC BLUE / NAUTICAL BLUE / KOI ORANGE~HIGH RISE GREY / GRAPHITE GREY,S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Running
1263100,1263,MEN'S BETTER THAN NAKED SHORT-SLEEVE,Mens,50,Y,http://ntoutfitters.com/product/1263100,http://ntoutfitters.com/images/products370/1263100.jpg,http://ntoutfitters.com/images/products1110/1263100.jpg,http://ntoutfitters.com/images/products185/1263100.jpg,http://ntoutfitters.com/images/products105/1263100.jpg,40,100,27.5,9/20/2012,5,8,NAUTICAL BLUE / COSMIC BLUE / KOI ORANGE~NTO WHITE / NAUTICAL BLUE / KOI ORANGE~SULPHUR SPRING GREEN / ARDEN GREEN / NTO WHITE,XS~S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Running
1264100,1264,MEN'S BETTER THAN NAKED SINGLET,Mens,45,Y,http://ntoutfitters.com/product/1264100,http://ntoutfitters.com/images/products370/1264100.jpg,http://ntoutfitters.com/images/products1110/1264100.jpg,http://ntoutfitters.com/images/products185/1264100.jpg,http://ntoutfitters.com/images/products105/1264100.jpg,36,90,24.75,9/20/2012,4.9,34,KOI ORANGE / NAUTICAL BLUE / NTO WHITE~NTO WHITE / SULPHUR SPRING GREEN / ARDEN GREEN,S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Running
1265100,1265,MEN'S GTD SHORT-SLEEVE SHIRT,Mens,40,Y,http://ntoutfitters.com/product/1265100,http://ntoutfitters.com/images/products370/1265100.jpg,http://ntoutfitters.com/images/products1110/1265100.jpg,http://ntoutfitters.com/images/products185/1265100.jpg,http://ntoutfitters.com/images/products105/1265100.jpg,32,80,22,9/20/2012,3.9,21,SULPHUR SPRING GREEN / ARDEN GREEN~NTO WHITE / NAUTICAL BLUE / KOI ORANGE~NTO RED / GRAPHITE GREY~KOI ORANGE~CANARY YELLOW / CONQUER BLUE~HIGH RISE GREY / GRAPHITE GREY~NAUTICAL BLUE / COSMIC BLUE / KOI ORANGE~NTO BLACK,S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Running
1266100,1266,MEN'S GTD SLEEVELESS SHIRT,Mens,35,Y,http://ntoutfitters.com/product/1266100,http://ntoutfitters.com/images/products370/1266100.jpg,http://ntoutfitters.com/images/products1110/1266100.jpg,http://ntoutfitters.com/images/products185/1266100.jpg,http://ntoutfitters.com/images/products105/1266100.jpg,28,70,19.25,9/20/2012,3.1,23,HIGH RISE GREY / GRAPHITE GREY~NTO WHITE / SULPHUR SPRING GREEN~NAUTICAL BLUE / NTO WHITE / KOI ORANGE,S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Running
1267100,1267,MEN'S S/S FLEX CREW,Mens,30,Y,http://ntoutfitters.com/product/1267100,http://ntoutfitters.com/images/products370/1267100.jpg,http://ntoutfitters.com/images/products1110/1267100.jpg,http://ntoutfitters.com/images/products185/1267100.jpg,http://ntoutfitters.com/images/products105/1267100.jpg,24,60,16.5,9/20/2012,5,31,NAUTICAL BLUE / COSMIC BLUE~NTO BLACK / GRAPHITE GREY~GRAPHITE GREY / NTO BLACK~NTO RED / GRAPHITE GREY~CANARY YELLOW / NTO BLACK~ARDEN GREEN / GRAPHITE GREY~SAFETY ORANGE / GRAPHITE GREY,S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Running~Training
1268100,1268,MEN'S SHORT-SLEEVE REAXION CREW,Mens,25,Y,http://ntoutfitters.com/product/1268100,http://ntoutfitters.com/images/products370/1268100.jpg,http://ntoutfitters.com/images/products1110/1268100.jpg,http://ntoutfitters.com/images/products185/1268100.jpg,http://ntoutfitters.com/images/products105/1268100.jpg,20,50,13.75,9/20/2012,5,29,SULPHUR SPRING GREEN~NAUTICAL BLUE~NTO RED~GRAPHITE GREY~HEATHER GREY~NTO BLACK~SAFETY ORANGE~CONQUER BLUE~ARDEN GREEN,S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Training
1269100,1269,MEN'S SHORT-SLEEVE GRAPHIC REAXION CREW,Mens,25,Y,http://ntoutfitters.com/product/1269100,http://ntoutfitters.com/images/products370/1269100.jpg,http://ntoutfitters.com/images/products1110/1269100.jpg,http://ntoutfitters.com/images/products185/1269100.jpg,http://ntoutfitters.com/images/products105/1269100.jpg,20,50,13.75,9/20/2012,5,32,CANARY YELLOW~COSMIC BLUE / NAUTICAL BLUE / HIGH RISE GREY~NAUTICAL BLUE / KOI ORANGE / NTO WHITE~NTO BLACK / GRAPHITE GREY / HIGH RISE GREY~HIGH RISE GREY / ARDEN GREEN / NTO WHITE~KOI ORANGE / NAUTICAL BLUE / NTO WHITE,S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Training
1270100,1270,MEN'S CORE HOODIE,Mens,75,Y,http://ntoutfitters.com/product/1270100,http://ntoutfitters.com/images/products370/1270100.jpg,http://ntoutfitters.com/images/products1110/1270100.jpg,http://ntoutfitters.com/images/products185/1270100.jpg,http://ntoutfitters.com/images/products105/1270100.jpg,60,150,41.25,9/20/2012,3.8,7,GRAPHITE GREY HEATHER~CONQUER BLUE HEATHER,S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Training
1271100,1271,MEN'S SURGENT PRINTED FULL ZIP HOODIE,Mens,75,Y,http://ntoutfitters.com/product/1271100,http://ntoutfitters.com/images/products370/1271100.jpg,http://ntoutfitters.com/images/products1110/1271100.jpg,http://ntoutfitters.com/images/products185/1271100.jpg,http://ntoutfitters.com/images/products105/1271100.jpg,60,150,41.25,9/20/2012,5,35,CONQUER BLUE / CANARY YELLOW~NTO BLACK / HIGH RISE GREY~COSMIC BLUE / NAUTICAL BLUE,S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Training
1272100,1272,MEN'S SURGENT FULL ZIP HOODIE,Mens,65,Y,http://ntoutfitters.com/product/1272100,http://ntoutfitters.com/images/products370/1272100.jpg,http://ntoutfitters.com/images/products1110/1272100.jpg,http://ntoutfitters.com/images/products185/1272100.jpg,http://ntoutfitters.com/images/products105/1272100.jpg,52,130,35.75,9/20/2012,5,9,SAFETY ORANGE / GRAPHITE GREY~NAUTICAL BLUE / COSMIC BLUE~NTO BLACK / NTO BLACK~CONQUER BLUE / HEATHER GREY,S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Running~Training
1273100,1273,MEN'S SURGENT HOODIE,Mens,55,Y,http://ntoutfitters.com/product/1273100,http://ntoutfitters.com/images/products370/1273100.jpg,http://ntoutfitters.com/images/products1110/1273100.jpg,http://ntoutfitters.com/images/products185/1273100.jpg,http://ntoutfitters.com/images/products105/1273100.jpg,44,110,30.25,9/20/2012,5,35,NAUTICAL BLUE / COSMIC BLUE~GRAPHITE GREY / ARDEN GREEN~NTO BLACK / HIGH RISE GREY~HIGH RISE GREY / CONQUER BLUE~HEATHER GREY / NTO WHITE~SAFETY ORANGE / KOI ORANGE~CONQUER BLUE / CANARY YELLOW,S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Camping~Training
1274100,1274,MEN'S SURGENT NOVELTY HOODIE,Mens,55,Y,http://ntoutfitters.com/product/1274100,http://ntoutfitters.com/images/products370/1274100.jpg,http://ntoutfitters.com/images/products1110/1274100.jpg,http://ntoutfitters.com/images/products185/1274100.jpg,http://ntoutfitters.com/images/products105/1274100.jpg,44,110,30.25,9/20/2012,5,38,GRAPHITE GREY / SULPHUR SPRING GREEN~COSMIC BLUE / NAUTICAL BLUE,S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Camping~Training
1275100,1275,MEN'S CHAIN RING HOODIE,Mens,75,Y,http://ntoutfitters.com/product/1275100,http://ntoutfitters.com/images/products370/1275100.jpg,http://ntoutfitters.com/images/products1110/1275100.jpg,http://ntoutfitters.com/images/products185/1275100.jpg,http://ntoutfitters.com/images/products105/1275100.jpg,60,150,41.25,9/20/2012,4.9,29,HIGH RISE GREY~NAUTICAL BLUE~NTO BLACK,S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Biking
1276100,1276,MEN'S LWH FULL ZIP JERSEY,Mens,85,Y,http://ntoutfitters.com/product/1276100,http://ntoutfitters.com/images/products370/1276100.jpg,http://ntoutfitters.com/images/products1110/1276100.jpg,http://ntoutfitters.com/images/products185/1276100.jpg,http://ntoutfitters.com/images/products105/1276100.jpg,68,170,46.75,9/20/2012,3.2,40,HIGH RISE GREY~NAUTICAL BLUE,S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Biking
1277100,1277,MEN'S LWH CREW JERSEY,Mens,75,Y,http://ntoutfitters.com/product/1277100,http://ntoutfitters.com/images/products370/1277100.jpg,http://ntoutfitters.com/images/products1110/1277100.jpg,http://ntoutfitters.com/images/products185/1277100.jpg,http://ntoutfitters.com/images/products105/1277100.jpg,60,150,41.25,9/20/2012,4.6,9,CENTENNIAL RED~NAUTICAL BLUE~HIGH RISE GREY,S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Biking
1278100,1278,MEN'S CAPTAIN TEN SPEED JERSEY,Mens,60,Y,http://ntoutfitters.com/product/1278100,http://ntoutfitters.com/images/products370/1278100.jpg,http://ntoutfitters.com/images/products1110/1278100.jpg,http://ntoutfitters.com/images/products185/1278100.jpg,http://ntoutfitters.com/images/products105/1278100.jpg,48,120,33,9/20/2012,5,25,CENTENNIAL RED~NTO BLACK~NAUTICAL BLUE,S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Biking
1279100,1279,MEN'S CHAIN RING TEE,Mens,30,Y,http://ntoutfitters.com/product/1279100,http://ntoutfitters.com/images/products370/1279100.jpg,http://ntoutfitters.com/images/products1110/1279100.jpg,http://ntoutfitters.com/images/products185/1279100.jpg,http://ntoutfitters.com/images/products105/1279100.jpg,24,60,16.5,9/20/2012,4.8,38,NAUTICAL BLUE~NTO BLACK~CENTENNIAL RED,S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Biking
1280100,1280,MEN'S LONG-SLEEVE LITHO 1/4 ZIP,Mens,99,Y,http://ntoutfitters.com/product/1280100,http://ntoutfitters.com/images/products370/1280100.jpg,http://ntoutfitters.com/images/products1110/1280100.jpg,http://ntoutfitters.com/images/products185/1280100.jpg,http://ntoutfitters.com/images/products105/1280100.jpg,79.2,198,54.45,9/20/2012,3.1,10,NTO BLACK,S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Climbing
1281100,1281,MEN'S SHORT-SLEEVE LITHO TEE,Mens,80,Y,http://ntoutfitters.com/product/1281100,http://ntoutfitters.com/images/products370/1281100.jpg,http://ntoutfitters.com/images/products1110/1281100.jpg,http://ntoutfitters.com/images/products185/1281100.jpg,http://ntoutfitters.com/images/products105/1281100.jpg,64,160,44,9/20/2012,4.9,11,NAUTICAL BLUE~NTO BLACK~HIGH RISE GREY,S~M~L~XL,Shirts_Sweaters,Shirts & Sweaters,Climbing
1282100,1282,MEN'S WARM MERINO ZIP NECK,Mens,90,Y,http://ntoutfitters.com/product/1282100,http://ntoutfitters.com/images/products370/1282100.jpg,http://ntoutfitters.com/images/products1110/1282100.jpg,http://ntoutfitters.com/images/products185/1282100.jpg,http://ntoutfitters.com/images/products105/1282100.jpg,72,180,49.5,9/20/2012,5,26,NTO BLACK,S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Winter~Running
1283100,1283,MEN'S WARM MERINO CREW,Mens,80,Y,http://ntoutfitters.com/product/1283100,http://ntoutfitters.com/images/products370/1283100.jpg,http://ntoutfitters.com/images/products1110/1283100.jpg,http://ntoutfitters.com/images/products185/1283100.jpg,http://ntoutfitters.com/images/products105/1283100.jpg,64,160,44,9/20/2012,5,10,NTO BLACK,S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Winter~Running
1284100,1284,MEN'S WARM ZIP NECK,Mens,60,Y,http://ntoutfitters.com/product/1284100,http://ntoutfitters.com/images/products370/1284100.jpg,http://ntoutfitters.com/images/products1110/1284100.jpg,http://ntoutfitters.com/images/products185/1284100.jpg,http://ntoutfitters.com/images/products105/1284100.jpg,48,120,33,9/20/2012,4.7,33,BOLT BLUE~NTO BLACK,S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Winter~Running
1285100,1285,MEN'S WARM CREW NECK,Mens,50,Y,http://ntoutfitters.com/product/1285100,http://ntoutfitters.com/images/products370/1285100.jpg,http://ntoutfitters.com/images/products1110/1285100.jpg,http://ntoutfitters.com/images/products185/1285100.jpg,http://ntoutfitters.com/images/products105/1285100.jpg,40,100,27.5,9/20/2012,3.2,45,BOLT BLUE~NTO BLACK,S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Winter~Running
1286100,1286,MEN'S LIGHT ZIP NECK,Mens,50,Y,http://ntoutfitters.com/product/1286100,http://ntoutfitters.com/images/products370/1286100.jpg,http://ntoutfitters.com/images/products1110/1286100.jpg,http://ntoutfitters.com/images/products185/1286100.jpg,http://ntoutfitters.com/images/products105/1286100.jpg,40,100,27.5,9/20/2012,3.4,12,BOLT BLUE~NTO BLACK,S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Winter~Running
1287100,1287,MEN'S LIGHT CREW NECK,Mens,45,Y,http://ntoutfitters.com/product/1287100,http://ntoutfitters.com/images/products370/1287100.jpg,http://ntoutfitters.com/images/products1110/1287100.jpg,http://ntoutfitters.com/images/products185/1287100.jpg,http://ntoutfitters.com/images/products105/1287100.jpg,36,90,24.75,9/20/2012,3.1,19,BOLT BLUE~NTO BLACK,S~M~L~XL~XXL,Shirts_Sweaters,Shirts & Sweaters,Winter~Running
1400100,1400,MEN'S VENTURE SIDE ZIP PANTS,Mens,99,Y,http://ntoutfitters.com/product/1400100,http://ntoutfitters.com/images/products370/1400100.jpg,http://ntoutfitters.com/images/products1110/1400100.jpg,http://ntoutfitters.com/images/products185/1400100.jpg,http://ntoutfitters.com/images/products105/1400100.jpg,79.2,198,54.45,9/20/2012,4.8,11,NTO BLACK,S~M~L~XL~XXL,pants_shorts,Pants & Shorts,Camping~Climbing~Hiking
1401100,1401,MEN'S VENTURE PANTS,Mens,80,Y,http://ntoutfitters.com/product/1401100,http://ntoutfitters.com/images/products370/1401100.jpg,http://ntoutfitters.com/images/products1110/1401100.jpg,http://ntoutfitters.com/images/products185/1401100.jpg,http://ntoutfitters.com/images/products105/1401100.jpg,64,160,44,9/20/2012,4.1,6,NTO BLACK,XS~S~M~L~XL~XXL~3XL,pants_shorts,Pants & Shorts,Camping~Climbing~Hiking
1402100,1402,MEN'S RESOLVE PANTS,Mens,70,Y,http://ntoutfitters.com/product/1402100,http://ntoutfitters.com/images/products370/1402100.jpg,http://ntoutfitters.com/images/products1110/1402100.jpg,http://ntoutfitters.com/images/products185/1402100.jpg,http://ntoutfitters.com/images/products105/1402100.jpg,56,140,38.5,9/20/2012,4,26,NTO BLACK,S~M~L~XL~XXL~3XL,pants_shorts,Pants & Shorts,Hiking
1403100,1403,MEN'S ALPINE PANTS,Mens,85,Y,http://ntoutfitters.com/product/1403100,http://ntoutfitters.com/images/products370/1403100.jpg,http://ntoutfitters.com/images/products1110/1403100.jpg,http://ntoutfitters.com/images/products185/1403100.jpg,http://ntoutfitters.com/images/products105/1403100.jpg,68,170,46.75,9/20/2012,5,9,PACHE GREY~ASPHALT GREY,30~32~34~36~38~40,pants_shorts,Pants & Shorts,Camping~Hiking
1404100,1404,MEN'S PARAMOUNT PEAK CONVERTIBLE PANTS,Mens,75,Y,http://ntoutfitters.com/product/1404100,http://ntoutfitters.com/images/products370/1404100.jpg,http://ntoutfitters.com/images/products1110/1404100.jpg,http://ntoutfitters.com/images/products185/1404100.jpg,http://ntoutfitters.com/images/products105/1404100.jpg,60,150,41.25,9/20/2012,5,17,WEIMARANER BROWN~ASPHALT GREY~DUNE BEIGE~NEW TAUPE,S~M~L~XL~XXL~3XL,pants_shorts,Pants & Shorts,Hiking
1405100,1405,MEN'S TAGGART CONVERTIBLE PANTS,Mens,85,Y,http://ntoutfitters.com/product/1405100,http://ntoutfitters.com/images/products370/1405100.jpg,http://ntoutfitters.com/images/products1110/1405100.jpg,http://ntoutfitters.com/images/products185/1405100.jpg,http://ntoutfitters.com/images/products105/1405100.jpg,68,170,46.75,9/20/2012,5,21,ASPHALT GREY~WEIMARANER BROWN~DUNE BEIGE,30~32~34~36~38~40,pants_shorts,Pants & Shorts,Camping~Hiking
1406100,1406,MEN'S OUTBOUND CONVERTIBLE PANTS,Mens,95,Y,http://ntoutfitters.com/product/1406100,http://ntoutfitters.com/images/products370/1406100.jpg,http://ntoutfitters.com/images/products1110/1406100.jpg,http://ntoutfitters.com/images/products185/1406100.jpg,http://ntoutfitters.com/images/products105/1406100.jpg,76,190,52.25,9/20/2012,4,35,ASPHALT GREY,S~M~L~XL~XXL,pants_shorts,Pants & Shorts,Camping~Hiking
1407100,1407,MEN'S ACKERSON PANTS,Mens,65,Y,http://ntoutfitters.com/product/1407100,http://ntoutfitters.com/images/products370/1407100.jpg,http://ntoutfitters.com/images/products1110/1407100.jpg,http://ntoutfitters.com/images/products185/1407100.jpg,http://ntoutfitters.com/images/products105/1407100.jpg,52,130,35.75,9/20/2012,5,38,WEIMARANER BROWN~DUNE BEIGE~GRAPHITE GREY,30~32~34~36~38~40,pants_shorts,Pants & Shorts,Camping
1408100,1408,MEN'S BUCKLAND PANTS,Mens,80,Y,http://ntoutfitters.com/product/1408100,http://ntoutfitters.com/images/products370/1408100.jpg,http://ntoutfitters.com/images/products1110/1408100.jpg,http://ntoutfitters.com/images/products185/1408100.jpg,http://ntoutfitters.com/images/products105/1408100.jpg,64,160,44,9/20/2012,3.6,30,DUNE BEIGE~GRAPHITE GREY~NEW TAUPE,30~32~34~36~38~40,pants_shorts,Pants & Shorts,Camping
1409100,1409,MEN'S GRANITE DOME PANTS,Mens,75,Y,http://ntoutfitters.com/product/1409100,http://ntoutfitters.com/images/products370/1409100.jpg,http://ntoutfitters.com/images/products1110/1409100.jpg,http://ntoutfitters.com/images/products185/1409100.jpg,http://ntoutfitters.com/images/products105/1409100.jpg,60,150,41.25,9/20/2012,3.3,36,ASPHALT GREY~UTILITY BROWN~WEIMARANER BROWN,30~32~34~36~38~40,pants_shorts,Pants & Shorts,Climbing
1410100,1410,MEN'S BURKE PANTS,Mens,75,Y,http://ntoutfitters.com/product/1410100,http://ntoutfitters.com/images/products370/1410100.jpg,http://ntoutfitters.com/images/products1110/1410100.jpg,http://ntoutfitters.com/images/products185/1410100.jpg,http://ntoutfitters.com/images/products105/1410100.jpg,60,150,41.25,9/20/2012,3.9,34,ASPHALT GREY~DUNE BEIGE~UTILITY BROWN~WEIMARANER BROWN,30~32~34~36~38~40,pants_shorts,Pants & Shorts,Climbing~Hiking
1411100,1411,MEN'S BISHOP PANTS,Mens,75,Y,http://ntoutfitters.com/product/1411100,http://ntoutfitters.com/images/products370/1411100.jpg,http://ntoutfitters.com/images/products1110/1411100.jpg,http://ntoutfitters.com/images/products185/1411100.jpg,http://ntoutfitters.com/images/products105/1411100.jpg,60,150,41.25,9/20/2012,5,34,WEIMARANER BROWN~UTILITY BROWN~ASPHALT GREY,S~M~L~XL~XXL,pants_shorts,Pants & Shorts,Climbing
1412100,1412,MEN'S HORIZON CARGO PANTS,Mens,60,Y,http://ntoutfitters.com/product/1412100,http://ntoutfitters.com/images/products370/1412100.jpg,http://ntoutfitters.com/images/products1110/1412100.jpg,http://ntoutfitters.com/images/products185/1412100.jpg,http://ntoutfitters.com/images/products105/1412100.jpg,48,120,33,9/20/2012,4.7,5,ASPHALT GREY~NEW TAUPE~DUNE BEIGE~WEIMARANER BROWN,30~32~34~36~38~40,pants_shorts,Pants & Shorts,Camping~Hiking
1413100,1413,MEN'S PARAMOUNT TRAVERSE PANTS,Mens,65,Y,http://ntoutfitters.com/product/1413100,http://ntoutfitters.com/images/products370/1413100.jpg,http://ntoutfitters.com/images/products1110/1413100.jpg,http://ntoutfitters.com/images/products185/1413100.jpg,http://ntoutfitters.com/images/products105/1413100.jpg,52,130,35.75,9/20/2012,4.8,6,DUNE BEIGE~ASPHALT GREY~WEIMARANER BROWN,30~32~34~36~38~40,pants_shorts,Pants & Shorts,Hiking
1414100,1414,MEN'S ALPINE SHORTS,Mens,65,Y,http://ntoutfitters.com/product/1414100,http://ntoutfitters.com/images/products370/1414100.jpg,http://ntoutfitters.com/images/products1110/1414100.jpg,http://ntoutfitters.com/images/products185/1414100.jpg,http://ntoutfitters.com/images/products105/1414100.jpg,52,130,35.75,9/20/2012,4,15,ASPHALT GREY~PACHE GREY,30~32~34~36~38~40,pants_shorts,Pants & Shorts,Camping~Hiking
1415100,1415,MEN'S GRANITE DOME SHORTS,Mens,65,Y,http://ntoutfitters.com/product/1415100,http://ntoutfitters.com/images/products370/1415100.jpg,http://ntoutfitters.com/images/products1110/1415100.jpg,http://ntoutfitters.com/images/products185/1415100.jpg,http://ntoutfitters.com/images/products105/1415100.jpg,52,130,35.75,9/20/2012,5,42,ASPHALT GREY~UTILITY BROWN~WEIMARANER BROWN,30~32~34~36~38~40,pants_shorts,Pants & Shorts,Climbing
1416100,1416,MEN'S SYNKROS HAYES SHORTS,Mens,70,Y,http://ntoutfitters.com/product/1416100,http://ntoutfitters.com/images/products370/1416100.jpg,http://ntoutfitters.com/images/products1110/1416100.jpg,http://ntoutfitters.com/images/products185/1416100.jpg,http://ntoutfitters.com/images/products105/1416100.jpg,56,140,38.5,9/20/2012,4.4,34,WEIMARANER BROWN~MOAB KHAKI~ASPHALT GREY,28~30~32~34~36~38~40,pants_shorts,Pants & Shorts,Biking~Camping
1417100,1417,MEN'S PARAMOUNT UTILITY SHORTS II,Mens,45,Y,http://ntoutfitters.com/product/1417100,http://ntoutfitters.com/images/products370/1417100.jpg,http://ntoutfitters.com/images/products1110/1417100.jpg,http://ntoutfitters.com/images/products185/1417100.jpg,http://ntoutfitters.com/images/products105/1417100.jpg,36,90,24.75,9/20/2012,4.3,42,ASPHALT GREY~DUNE BEIGE,30~32~34~36~38~40,pants_shorts,Pants & Shorts,Camping
1418100,1418,MEN'S PARAMOUNT CARGO SHORTS,Mens,50,Y,http://ntoutfitters.com/product/1418100,http://ntoutfitters.com/images/products370/1418100.jpg,http://ntoutfitters.com/images/products1110/1418100.jpg,http://ntoutfitters.com/images/products185/1418100.jpg,http://ntoutfitters.com/images/products105/1418100.jpg,40,100,27.5,9/20/2012,3.8,44,ASPHALT GREY~NEW TAUPE~WEIMARANER BROWN~DUNE BEIGE~MOAB KHAKI,S~M~L~XL~XXL~3XL,pants_shorts,Pants & Shorts,Camping~Hiking
1419100,1419,MEN'S TAGGART SHORTS,Mens,60,Y,http://ntoutfitters.com/product/1419100,http://ntoutfitters.com/images/products370/1419100.jpg,http://ntoutfitters.com/images/products1110/1419100.jpg,http://ntoutfitters.com/images/products185/1419100.jpg,http://ntoutfitters.com/images/products105/1419100.jpg,48,120,33,9/20/2012,3.9,26,WEIMARANER BROWN~ASPHALT GREY~DUNE BEIGE,30~32~34~36~38~40,pants_shorts,Pants & Shorts,Camping~Hiking
